0;t_default;P_default;t_cwm;P_cwm
;2.981514651053535e-08;0.0;2.981514651053535e-08;0.0
;2.9883687077420645e-08;0.0;2.9883687077420645e-08;0.0
;2.995222764387226e-08;0.0;2.995222764387226e-08;0.0
;3.0020768210757554e-08;0.0;3.0020768210757554e-08;0.0
;3.008930877720917e-08;5.6662247352452384e-05;3.008930877720917e-08;0.0
;3.015784934409446e-08;5.6662247352452384e-05;3.015784934409446e-08;0.0
;3.0226389910546075e-08;5.6662247352452384e-05;3.0226389910546075e-08;5.73087755581332e-05
;3.029493047743137e-08;5.6662247352452384e-05;3.029493047743137e-08;5.73087755581332e-05
;3.0363471043882984e-08;0.00011311909020102829;3.0363471043882984e-08;0.00017183865740069953
;3.043201161076828e-08;0.00016976299323268577;3.043201161076828e-08;0.00017183865740069953
;3.050055217765357e-08;0.00016976299323268577;3.050055217765357e-08;0.00017183865740069953
;3.0569092744105186e-08;0.00016976299323268577;3.0569092744105186e-08;0.00028646703390422426
;3.063763331099048e-08;0.0002830855002256734;3.063763331099048e-08;0.00028646703390422426
;3.0706173877442094e-08;0.00033969106558764186;3.0706173877442094e-08;0.00028646703390422426
;3.077471444432739e-08;0.00039632447329539526;3.077471444432739e-08;0.00034382906952563355
;3.0843255010779e-08;0.0006226130919601087;3.0843255010779e-08;0.00040113745766422865
;3.09117955776643e-08;0.0007358541527532935;3.09117955776643e-08;0.0005158639252277267
;3.098033614411591e-08;0.000962737896059557;3.098033614411591e-08;0.0007451606270161828
;3.1048876711001205e-08;0.0012463748613156815;3.1048876711001205e-08;0.0008597949838433613
;3.11174172778865e-08;0.0016434983198448257;3.11174172778865e-08;0.0010889056255924694
;3.1185957844338114e-08;0.001870243854410019;3.1185957844338114e-08;0.0012607280877721643
;3.125449841122341e-08;0.002323261749268485;3.125449841122341e-08;0.0015466020059403426
;3.132303897767502e-08;0.002890119503388967;3.132303897767502e-08;0.002232210593686673
;3.1391579544560316e-08;0.003400167115375122;3.1391579544560316e-08;0.0025758408602931603
;3.146012011101193e-08;0.004193397115732051;3.146012011101193e-08;0.0033204135327033514
;3.1528660677897224e-08;0.004930210308570002;3.1528660677897224e-08;0.004178466805952748
;3.159720124434884e-08;0.005949768227254849;3.159720124434884e-08;0.005837554234153687
;3.166574181123413e-08;0.006969731162437442;3.166574181123413e-08;0.00772568683255603
;3.173428237811943e-08;0.0084425865932386;3.173428237811943e-08;0.009498562734215742
;3.180282294457104e-08;0.010538926492713417;3.180282294457104e-08;0.011385606131679512
;3.1871363511456335e-08;0.012859751875314539;3.1871363511456335e-08;0.013270501950178802
;3.193990407790795e-08;0.015293844105177486;3.193990407790795e-08;0.014986665465193982
;3.2008444644793244e-08;0.017953633732086468;3.2008444644793244e-08;0.017730724252381355
;3.207698521124486e-08;0.021745446624628916;3.207698521124486e-08;0.021045855400169518
;3.214552577813015e-08;0.02587669523406728;3.214552577813015e-08;0.026073685080856758
;3.2214066344581765e-08;0.029216990272089623;3.2214066344581765e-08;0.031387753949301544
;3.228260691146706e-08;0.03527130450533954;3.228260691146706e-08;0.035501966065441655
;3.2351147477918674e-08;0.04194528003449627;3.2351147477918674e-08;0.04167398036631978
;3.241968804480397e-08;0.048959757820422806;3.241968804480397e-08;0.04841372200784456
;3.248822861168926e-08;0.05732927081946971;3.248822861168926e-08;0.05624087652498497
;3.2556769178140876e-08;0.06648981632381497;3.2556769178140876e-08;0.06458304825379109
;3.262530974502617e-08;0.07610645178130203;3.262530974502617e-08;0.07309245861124522
;3.2693850311477785e-08;0.0871921736581141;3.2693850311477785e-08;0.08520110261884023
;3.276239087836308e-08;0.10008087881764308;3.276239087836308e-08;0.09593504462681414
;3.283093144481469e-08;0.11308375791643199;3.283093144481469e-08;0.10883925434031536
;3.289947201169999e-08;0.12681850485492777;3.289947201169999e-08;0.12156561565319719
;3.29680125781516e-08;0.1417956283996526;3.29680125781516e-08;0.13743583274286075
;3.3036553145036895e-08;0.15705002209179053;3.3036553145036895e-08;0.1522200787468409
;3.310509371192219e-08;0.174221613805018;3.310509371192219e-08;0.1691182774968306
;3.3173634278373804e-08;0.19269187209121014;3.3173634278373804e-08;0.1887452470793042
;3.32421748452591e-08;0.21449857375701034;3.32421748452591e-08;0.20814682471950993
;3.331071541171071e-08;0.2360074796488896;3.331071541171071e-08;0.22936760982949603
;3.3379255978596006e-08;0.26078124604784203;3.3379255978596006e-08;0.2525160654174959
;3.344779654504762e-08;0.2845985319730586;3.344779654504762e-08;0.27777733021786827
;3.3516337111932915e-08;0.30999170992306596;3.3516337111932915e-08;0.3034286212463891
;3.358487767838453e-08;0.3352087325118959;3.358487767838453e-08;0.3293674853481995
;3.365341824526982e-08;0.3607674643620464;3.365341824526982e-08;0.35678537110038155
;3.372195881215512e-08;0.39222939251640193;3.372195881215512e-08;0.3865194328408413
;3.379049937860673e-08;0.4206988531570141;3.379049937860673e-08;0.4161970143485911
;3.3859039945492025e-08;0.45373555505544083;3.3859039945492025e-08;0.44592099051434964
;3.392758051194364e-08;0.4858022726934858;3.392758051194364e-08;0.4751654820276902
;3.3996121078828934e-08;0.5174681260992238;3.3996121078828934e-08;0.5083330503982671
;3.406466164528055e-08;0.5498586719954417;3.406466164528055e-08;0.5440628770854125
;3.413320221216584e-08;0.5828076843642123;3.413320221216584e-08;0.5787573696789547
;3.4201742778617455e-08;0.6181004523951293;3.4201742778617455e-08;0.6129321016799952
;3.427028334550275e-08;0.6523818088089823;3.427028334550275e-08;0.6477881906926227
;3.4338823911954364e-08;0.6851314277474952;3.4338823911954364e-08;0.6817815284624476
;3.440736447883966e-08;0.7192937012693754;3.440736447883966e-08;0.7180911624525612
;3.447590504572495e-08;0.7528777324907744;3.447590504572495e-08;0.7526225872335875
;3.4544445612176566e-08;0.7863245432847433;3.4544445612176566e-08;0.7864621594345287
;3.461298617906186e-08;0.8195474217119789;3.461298617906186e-08;0.8176812672861158
;3.4681526745513475e-08;0.8512997344289066;3.4681526745513475e-08;0.84952459345629
;3.475006731239877e-08;0.8834241793755877;3.475006731239877e-08;0.8811335940727464
;3.481860787885038e-08;0.9124927504794083;3.481860787885038e-08;0.9126081108219336
;3.488714844573568e-08;0.9426938698150831;3.488714844573568e-08;0.9417912474281386
;3.495568901218729e-08;0.9717993027871367;3.495568901218729e-08;0.9702486197621032
;3.5024229579072585e-08;1.0;3.5024229579072585e-08;1.0
