t	linear	cwm
-1.5810810810810808e-08	1.2534901581671165	0.9682450893548991
-1.5705705705705702e-08	1.2743659932395806	0.9865169507982116
-1.5600600600600596e-08	1.29549887082178	1.005052450097222
-1.549549549549549e-08	1.3168901596628046	1.0238535947978937
-1.5390390390390388e-08	1.3385412013498024	1.0429223698922603
-1.528528528528528e-08	1.3604533096252287	1.0622607369119506
-1.518018018018018e-08	1.3826277697049185	1.0818706330175103
-1.5075075075075073e-08	1.4050658375972918	1.1017539700839085
-1.4969969969969967e-08	1.4277687394239937	1.1219126337826064
-1.4864864864864861e-08	1.4507376707422575	1.1423484826605708
-1.4759759759759758e-08	1.4739737958693186	1.163063347216644
-1.4654654654654652e-08	1.497478247209165	1.1840590289756665
-1.4549549549549546e-08	1.5212521245819408	1.2053372995607576
-1.444444444444444e-08	1.545296494556321	1.226899899764179
-1.4339339339339338e-08	1.569612389785165	1.2487485386172137
-1.4234234234234232e-08	1.5942008083447676	1.2708848924594767
-1.4129129129129126e-08	1.6190627130780317	1.2933106040080908
-1.402402402402402e-08	1.6441990309418693	1.3160272814271945
-1.3918918918918917e-08	1.6696106523591665	1.3390364973982116
-1.3813813813813811e-08	1.6952984305756291	1.3623397881913388
-1.3708708708708705e-08	1.7212631810218253	1.385938652738716
-1.3603603603603599e-08	1.7475056806807776	1.4098345517097424
-1.3498498498498496e-08	1.774026667461389	1.4340289065889973
-1.339339339339339e-08	1.8008268395780778	1.458523098757277
-1.3288288288288284e-08	1.8279068549368942	1.4833184685761636
-1.3183183183183178e-08	1.8552673305285023	1.508416314476672
-1.3078078078078076e-08	1.8829088418283209	1.533817892052422
-1.297297297297297e-08	1.9108319222041428	1.559524413157836
-1.2867867867867864e-08	1.9390370623316049	1.585537045011858
-1.2762762762762761e-08	1.9675247096177737	1.6118569093076929
-1.2657657657657655e-08	1.9962952676332417	1.6384850813290572
-1.2552552552552549e-08	2.0253490955529845	1.6654225890734382
-1.2447447447447443e-08	2.054686507606384	1.6926704123828857
-1.234234234234234e-08	2.0843077725366634	1.7202294820828155
