zx;W_lin;W_cwm
-0.5694363951357563;0.0011208111530573665;0.0014622373167941928
-0.5693211362763015;0.0011243610282235198;0.00146679725181032
-0.5692058774168469;0.0011279214246732415;0.0014713704622375087
-0.5690906185573923;0.0011314923711577478;0.0014759569835849527
-0.5689753596979376;0.0011350738964990012;0.0014805568514468749
-0.5688601008384829;0.0011386660295898375;0.0014851701015026668
-0.5687448419790283;0.0011422687993941525;0.0014897967695171133
-0.5686295831195736;0.0011458822349470323;0.001494436891340539
-0.5685143242601189;0.0011495063653548963;0.0014990905029089723
-0.5683990654006643;0.0011531412197956711;0.001503757640244349
-0.5682838065412097;0.0011567868275189244;0.0015084383394546655
-0.568168547681755;0.001160443217846022;0.0015131326367341608
-0.5680532888223003;0.0011641104201702724;0.0015178405683634823
-0.5679380299628457;0.0011677884639570949;0.0015225621707098819
-0.567822771103391;0.001171477378744165;0.0015272974802273838
-0.5677075122439363;0.0011751771941415482;0.0015320465334569366
-0.5675922533844817;0.0011788879398318861;0.00153680936702663
-0.567476994525027;0.0011826096455705266;0.0015415860176518457
-0.5673617356655724;0.0011863423411856778;0.001546376522135434
-0.5672464768061177;0.001190086056578572;0.0015511809173679024
-0.567131217946663;0.0011938408217236167;0.0015559992403275916
-0.5670159590872084;0.0011976066666685374;0.0015608315280808396
-0.5669007002277537;0.0012013836215345487;0.0015656778177821798
-0.566785441368299;0.0012051717165165025;0.0015705381466745091
-0.5666701825088444;0.0012089709818830278;0.0015754125520892526
-0.5665549236493898;0.001212781447976713;0.001580301071446573
-0.566439664789935;0.001216603145214242;0.0015852037422555256
-0.5663244059304804;0.0012204361040865502;0.0015901206021142404
-0.5662091470710258;0.0012242803551589946;0.001595051688710119
-0.566093888211571;0.001228135929071496;0.0015999970398199944
-0.5659786293521164;0.0012320028565386925;0.0016049566933103129
-0.5658633704926618;0.001235881168350115;0.0016099306871373328
-0.565748111633207;0.001239770895370329;0.0016149190593472901
-0.5656328527737524;0.0012436720685390851;0.00161992184807657
-0.5655175939142978;0.0012475847188714979;0.0016249390915519144
-0.565402335054843;0.0012515088774581904;0.001629970828090589
-0.5652870761953884;0.001255444575465444;0.001635017096100553
-0.5651718173359338;0.0012593918441353737;0.0016400779340806637
-0.5650565584764791;0.001263350714786082;0.0016451533806208546
-0.5649412996170244;0.0012673212188117997;0.0016502434744022929
-0.5648260407575698;0.0012713033876830726;0.0016553482541975992
-0.5647107818981151;0.001275297252946905;0.001660467758871012
-0.5645955230386605;0.0012793028462269105;0.001665602027378557
-0.5644802641792058;0.001283320199223496;0.0016707510987682658
-0.5643650053197511;0.001287349343714003;0.0016759150121803332
-0.5642497464602965;0.0012913903115528633;0.0016810938068472971
-0.5641344876008418;0.0012954431346717794;0.001686287522094249
-0.5640192287413871;0.001299507845079878;0.0016914961973390078
-0.5639039698819325;0.0013035844748638468;0.001696719872092277
-0.5637887110224779;0.00130767305618814;0.0017019585859578837
-0.5636734521630231;0.0013117736212951013;0.0017072123786329185
-0.5635581933035685;0.0013158862025051405;0.0017124812899079365
-0.5634429344441139;0.0013200108322169004;0.001717765359667153
-0.5633276755846592;0.0013241475429074103;0.0017230646278886183
-0.5632124167252045;0.001328296367132254;0.0017283791346444104
-0.5630971578657499;0.001332457337525723;0.0017337089201008107
-0.5629818990062952;0.0013366304868009924;0.0017390540245185073
-0.5628666401468405;0.00134081584775028;0.0017444144882527788
-0.5627513812873859;0.001345013453244999;0.0017497903517536655
-0.5626361224279313;0.0013492233362359417;0.0017551816555661872
-0.5625208635684765;0.0013534455297534245;0.0017605884403305023
-0.5624056047090219;0.0013576800669074598;0.0017660107467821111
-0.5622903458495673;0.0013619269808879267;0.0017714486157520484
-0.5621750869901125;0.0013661863049647261;0.0017769020881670643
-0.5620598281306579;0.0013704580724879442;0.001782371205049808
-0.5619445692712033;0.0013747423168880327;0.0017878560075190396
-0.5618293104117486;0.0013790390716759604;0.0017933565367898006
-0.5617140515522939;0.0013833483704433784;0.0017988728341736045
-0.5615987926928393;0.0013876702468627934;0.001804404941078635
-0.5614835338333846;0.0013920047346877398;0.0018099528990099469
-0.5613682749739299;0.0013963518677529239;0.0018155167495696259
-0.5612530161144753;0.0014007116799744125;0.0018210965344570094
-0.5611377572550206;0.0014050842053497982;0.0018266922954688757
-0.561022498395566;0.0014094694779583426;0.0018323040744996045
-0.5609072395361113;0.0014138675319611772;0.0018379319135414121
-0.5607919806766566;0.0014182784016014568;0.0018435758546845255
-0.560676721817202;0.0014227021212045146;0.0018492359401173586
-0.5605614629577473;0.0014271387251780546;0.0018549122121267355
-0.5604462040982926;0.0014315882480123057;0.0018606047130980648
-0.560330945238838;0.0014360507242801854;0.0018663134855155285
-0.5602156863793833;0.0014405261886374849;0.0018720385719622934
-0.5601004275199286;0.0014450146758230387;0.0018777800151207084
-0.559985168660474;0.0014495162206588617;0.0018835378577724549
-0.5598699098010194;0.0014540308580503673;0.0018893121427988044
-0.5597546509415646;0.001458558622986508;0.0018951029131807746
-0.55963939208211;0.0014630995505399411;0.0019009102119993205
-0.5595241332226554;0.001467653675867221;0.0019067340824355545
-0.5594088743632006;0.001472221034208963;0.0019125745677709349
-0.559293615503746;0.001476801660889994;0.0019184317113874376
-0.5591783566442914;0.0014813955913195553;0.0019243055567677873
-0.5590630977848366;0.0014860028609914647;0.0019301961474956458
-0.558947838925382;0.001490623505484262;0.001936103527255775
-0.5588325800659274;0.0014952575604614226;0.0019420277398342846
-0.5587173212064727;0.0014999050616715135;0.0019479688291188094
-0.558602062347018;0.00150456604494834;0.001953926839098674
-0.5584868034875634;0.001509240546211164;0.0019599018138651493
-0.5583715446281088;0.0015139286014648492;0.001965893797611613
-0.558256285768654;0.0015186302468000465;0.0019719028346337625
-0.5581410269091994;0.0015233455183933451;0.0019779289693297895
-0.5580257680497448;0.0015280744525074828;0.0019839722462006203
-0.5579105091902901;0.0015328170854914944;0.001990032709850082
-0.5577952503308354;0.001537573453780889;0.00199611040498511
-0.5576799914713808;0.001542343593897839;0.0020022053764159626
-0.5575647326119261;0.0015471275424513457;0.002008317669056407
-0.5574494737524714;0.0015519253361374005;0.002014447327923907
-0.5573342148930168;0.0015567370117391907;0.002020594398139858
-0.5572189560335621;0.001561562606127263;0.002026758924929772
-0.5571036971741075;0.001566402156259674;0.00203294095362345
-0.5569884383146528;0.0015712556991822162;0.002039140529655242
-0.5568731794551981;0.0015761232720285564;0.0020453576985642033
-0.5567579205957435;0.0015810049120204175;0.0020515925059943
-0.5566426617362888;0.0015859006564677785;0.002057844997694643
-0.5565274028768341;0.001590810542769029;0.0020641152195196603
-0.5564121440173795;0.001595734608411146;0.002070403217429297
-0.5562968851579249;0.0016006728909698951;0.002076709037489251
-0.5561816262984701;0.0016056254281099935;0.0020830327258711534
-0.5560663674390155;0.0016105922575852744;0.002089374328852758
-0.5559511085795609;0.0016155734172388998;0.0020957338928181872
-0.5558358497201061;0.0016205689450035162;0.002102111464258104
-0.5557205908606515;0.0016255788789014255;0.0021085070897699093
-0.5556053320011969;0.0016306032570447976;0.002114920816057986
-0.5554900731417421;0.0016356421176358278;0.0021213526899338782
-0.5553748142822875;0.0016406954989669042;0.002127802758316477
-0.5552595554228329;0.0016457634394208213;0.0021342710682322723
-0.5551442965633782;0.0016508459774709442;0.0021407576668155347
-0.5550290377039235;0.0016559431516813764;0.0021472626013085056
-0.5549137788444689;0.001661055000707168;0.002153785919061639
-0.5547985199850142;0.001666181563294479;0.0021603276675337844
-0.5546832611255595;0.0016713228782807596;0.0021668878942923916
-0.5545680022661049;0.00167647898459495;0.0021734666470137427
-0.5544527434066502;0.0016816499212576478;0.0021800639734831377
-0.5543374845471956;0.001686835727381285;0.0021866799215950975
-0.5542222256877409;0.001692036442170333;0.002193314539353599
-0.5541069668282862;0.0016972521049214717;0.002199967874872268
-0.5539917079688316;0.0017024827550237655;0.002206639976374576
-0.553876449109377;0.0017077284319588636;0.0022133308921940707
-0.5537611902499222;0.0017129891753011816;0.002220040670774584
-0.5536459313904676;0.0017182650247180651;0.002226769360670414
-0.553530672531013;0.001723556019970003;0.0022335170105465723
-0.5534154136715583;0.0017288622009107998;0.002240283669178978
-0.5533001548121036;0.0017341836074877574;0.0022470693854546634
-0.553184895952649;0.001739520279741856;0.0022538742083719815
-0.5530696370931942;0.0017448722578079629;0.0022606981870408427
-0.5529543782337396;0.001750239581914987;0.0022675413706828903
-0.552839119374285;0.0017556222923860863;0.0022744038086317366
-0.5527238605148304;0.0017610204296388586;0.0022812855503331815
-0.5526086016553756;0.0017664340341855126;0.0022881866453454045
-0.552493342795921;0.0017718631466330478;0.002295107143339168
-0.5523780839364664;0.0017773078076834716;0.0023020470940980694
-0.5522628250770116;0.0017827680581339713;0.0023090065475187306
-0.552147566217557;0.001788243938877085;0.002315985553610996
-0.5520323073581024;0.001793735490900922;0.0023229841624981813
-0.5519170484986476;0.0017992427552893293;0.0023300024244172633
-0.551801789639193;0.0018047657732220765;0.0023370403897190885
-0.5516865307797384;0.0018103045859750675;0.002344098108868615
-0.5515712719202837;0.001815859234920514;0.0023511756324451107
-0.551456013060829;0.001821429761527117;0.002358273011142354
-0.5513407542013744;0.0018270162073602742;0.002365390295768876
-0.5512254953419197;0.0018326186140822738;0.0023725275372481784
-0.551110236482465;0.001838237023452447;0.0023796847866189
-0.5509949776230104;0.001843871477327405;0.0023868620950350974
-0.5508797187635557;0.001849522017661211;0.00239405951376643
-0.5507644599041011;0.0018551886865055555;0.0024012770941983642
-0.5506492010446464;0.0018608715260099774;0.0024085148878324222
-0.5505339421851917;0.0018665705784220346;0.0024157729462863766
-0.5504186833257371;0.0018722858860874957;0.002423051321294466
-0.5503034244662824;0.0018780174914505513;0.002430350064707637
-0.5501881656068277;0.0018837654370539893;0.002437669228493742
-0.5500729067473731;0.0018895297655393832;0.0024450088647377504
-0.5499576478879185;0.0018953105196473016;0.0024523690256419883
-0.5498423890284637;0.0019011077422175014;0.0024597497635263604
-0.5497271301690091;0.0019069214761890975;0.0024671511308285345
-0.5496118713095545;0.0019127517646007823;0.002474573180104196
-0.5494966124500997;0.0019185986505910176;0.0024820159640272675
-0.5493813535906451;0.0019244621773982027;0.0024894795353900896
-0.5492660947311905;0.0019303423883609073;0.002496963947103695
-0.5491508358717357;0.0019362393269180388;0.0025044692521979926
-0.5490355770122811;0.0019421530366090403;0.0025119955038219914
-0.5489203181528265;0.0019480835610741062;0.002519542755244048
-0.5488050592933718;0.001954030944054357;0.0025271110598520607
-0.5486898004339171;0.001959995229392032;0.002534700471153689
-0.5485745415744625;0.00196597646103071;0.0025423110427766045
-0.5484592827150078;0.001971974683015497;0.002549942828468705
-0.5483440238555531;0.0019779899394931867;0.0025575958820982852
-0.5482287649960985;0.0019840222747125216;0.002565270257654349
-0.5481135061366438;0.001990071733024348;0.002572966009246773
-0.5479982472771892;0.0019961383588818086;0.002580683191106524
-0.5478829884177345;0.0020022221968405696;0.0025884218575859238
-0.5477677295582799;0.002008323291559003;0.002596182063158848
-0.5476524706988252;0.002014441687798388;0.0026039638624209592
-0.5475372118393705;0.0020205774304230956;0.0026117673100899074
-0.5474219529799159;0.00202673056440081;0.0026195924610055905
-0.5473066941204612;0.0020329011348027204;0.0026274393701303635
-0.5471914352610066;0.002039089186803711;0.0026353080925492563
-0.5470761764015519;0.002045294765682571;0.0026431986834702117
-0.5469609175420972;0.002051517916822201;0.0026511111982243153
-0.5468456586826426;0.0020577586857097843;0.00265904569226599
-0.5467303998231879;0.0020640171179370235;0.0026670022211732667
-0.5466151409637332;0.00207029325920033;0.0026749808406479956
-0.5464998821042786;0.0020765871553009986;0.002682981606516039
-0.546384623244824;0.0020828988521454524;0.0026910045747275567
-0.5462693643853692;0.002089228395745422;0.0026990498013572018
-0.5461541055259146;0.002095575832218133;0.0027071173426043327
-0.54603884666646;0.0021019412077865384;0.0027152072547932784
-0.5459235878070052;0.0021083245687795143;0.0027233195943735583
-0.5458083289475506;0.00211472596163203;0.0027314544179200696
-0.545693070088096;0.0021211454328854016;0.00273961178213338
-0.5455778112286412;0.002127583029187465;0.0027477917438399205
-0.5454625523691866;0.002134038797292777;0.002755994359992208
-0.545347293509732;0.0021405127840628344;0.0027642196876690984
-0.5452320346502773;0.0021470050364662792;0.0027724677840760153
-0.5451167757908226;0.002153515601579077;0.0027807387065451493
-0.545001516931368;0.002160044526584759;0.0027890325125357342
-0.5448862580719133;0.0021665918587746025;0.002797349259634246
-0.5447709992124586;0.0021731576455478324;0.0028056890055546363
-0.544655740353004;0.002179741934411855;0.0028140518081385887
-0.5445404814935493;0.002186344772982439;0.0028224377253557283
-0.5444252226340947;0.0021929662089839176;0.0028308468153038437
-0.54430996377464;0.002199606290249418;0.0028392791362091517
-0.5441947049151853;0.002206265064721069;0.002847734746426527
-0.5440794460557307;0.002212942580450159;0.0028562137044396796
-0.543964187196276;0.002219638885597412;0.0028647160688614684
-0.5438489283368213;0.0022263540284331597;0.0028732418984340926
-0.5437336694773667;0.002233088057337526;0.0028817912520292988
-0.543618410617912;0.0022398410208006965;0.002890364188648688
-0.5435031517584574;0.0022466129674230733;0.0028989607674238874
-0.5433878928990027;0.0022534039459155115;0.0029075810476168118
-0.5432726340395481;0.0022602140050995037;0.0029162250886198794
-0.5431573751800933;0.0022670431939074277;0.0029248929499562856
-0.5430421163206387;0.002273891561382708;0.002933584691280183
-0.5429268574611841;0.002280759156680073;0.0029423003723769766
-0.5428115986017295;0.0022876460290657337;0.00295104005316352
-0.5426963397422747;0.0022945522279176137;0.0029598037936883724
-0.5425810808828201;0.0023014778027255238;0.0029685916541319986
-0.5424658220233655;0.0023084228030914203;0.0029774036948070587
-0.5423505631639107;0.0023153872787296044;0.002986239976158632
-0.5422353043044561;0.002322371279466893;0.0029951005587644038
-0.5421200454450015;0.0023293748552428812;0.0030039855033349686
-0.5420047865855467;0.002336398056110144;0.0030128948707140533
-0.5418895277260921;0.0023434409322344142;0.003021828721878711
-0.5417742688666375;0.002350503533894834;0.003030787117939613
-0.5416590100071828;0.002357585911484164;0.0030397701201412782
-0.5415437511477281;0.0023646881155089646;0.0030487777898622758
-0.5414284922882735;0.0023718101965898445;0.0030578101886155067
-0.5413132334288188;0.002378952205461668;0.0030668673780484368
-0.5411979745693641;0.0023861141929737394;0.003075949419943299
-0.5410827157099095;0.002393296210090059;0.003085056376217386
-0.5409674568504548;0.0024004983078895216;0.00309418830892327
-0.5408521979910001;0.002407720537566108;0.003103345280249017
-0.5407369391315455;0.0024149629504291365;0.003112527352518472
-0.5406216802720908;0.00242222559790347;0.0031217345881914865
-0.5405064214126362;0.002429508531529697;0.0031309670498641242
-0.5403911625531815;0.002436811802964395;0.0031402248002689566
-0.5402759036937268;0.00244413546398033;0.0031495079022752868
-0.5401606448342722;0.0024514795664666448;0.0031588164188893542
-0.5400453859748175;0.002458844162429128;0.0031681504132546477
-0.5399301271153628;0.002466229303990395;0.0031775099486521
-0.5398148682559082;0.0024736350433900967;0.0031868950885003177
-0.5396996093964536;0.0024810614329851717;0.0031963058963558762
-0.5395843505369988;0.0024885085252500504;0.003205742435913537
-0.5394690916775442;0.0024959763727768485;0.0032152047710064706
-0.5393538328180896;0.0025034650282756226;0.0032246929656065382
-0.5392385739586348;0.0025109745445745764;0.003234207083824528
-0.5391233150991802;0.0025185049746202547;0.003243747189910363
-0.5390080562397256;0.002526056371477806;0.003253313348253408
-0.5388927973802708;0.002533628788331173;0.003262905623382672
-0.5387775385208162;0.0025412222784833003;0.003272524079967041
-0.5386622796613616;0.0025488368953564067;0.0032821687828155912
-0.5385470208019069;0.002556472692492157;0.003291839796877773
-0.5384317619424522;0.002564129723551879;0.003301537187243652
-0.5383165030829976;0.002571808042316834;0.003311261019144223
-0.5382012442235429;0.002579507702688402;0.0033210113579516037
-0.5380859853640882;0.0025872287586882797;0.003330788269179264
-0.5379707265046336;0.002594971264458764;0.003340591818482338
-0.537855467645179;0.0026027352742629324;0.0033504220716578316
-0.5377402087857243;0.0026105208424848712;0.0033602790946448717
-0.5376249499262696;0.002618328023629897;0.0033701629535249546
-0.5375096910668149;0.002626156872324792;0.0033800737145222126
-0.5373944322073603;0.0026340074433180063;0.0033900114440036334
-0.5372791733479056;0.002641879791479911;0.0033999762084793495
-0.537163914488451;0.0026497739718029907;0.0034099680746028497
-0.5370486556289963;0.0026576900394020978;0.0034199871091712625
-0.5369333967695417;0.0026656280495146343;0.0034300333791255576
-0.536818137910087;0.002673588057500823;0.0034401069515508525
-0.5367028790506323;0.002681570118843915;0.0034502078936766447
-0.5365876201911777;0.0026895742891503904;0.003460336272877026
-0.536472361331723;0.002697600624150224;0.0034704921566709934
-0.5363571024722683;0.0027056491796970932;0.003480675612722667
-0.5362418436128137;0.0027137200117685785;0.0034908867088415223
-0.5361265847533591;0.0027218131764664413;0.0035011255129826988
-0.5360113258939043;0.002729928730016813;0.0035113920932472063
-0.5358960670344497;0.002738066728770425;0.003521686517882187
-0.5357808081749951;0.002746227229202848;0.0035320088552811763
-0.5356655493155403;0.002754410287914724;0.003542359173984368
-0.5355502904560857;0.0027626159616319524;0.003552737542678813
-0.5354350315966311;0.002770844307205988;0.0035631440301987635
-0.5353197727371763;0.0027790953816140087;0.0035735787055258448
-0.5352045138777217;0.0027873692419591615;0.0035840416377893405
-0.5350892550182671;0.0027956659454708077;0.0035945328962664626
-0.5349739961588124;0.0028039855495047405;0.0036050525503825916
-0.5348587372993577;0.0028123281115433898;0.0036156006697115046
-0.5347434784399031;0.0028206936891961003;0.0036261773239756874
-0.5346282195804484;0.002829082340199335;0.003636782583046561
-0.5345129607209937;0.002837494122416883;0.003647416516944706
-0.5343977018615391;0.0028459290938401337;0.0036580791958401786
-0.5342824430020844;0.002854387312588294;0.003668770690052745
-0.5341671841426298;0.002862868836908579;0.00367949107005209
-0.5340519252831751;0.002871373725176507;0.0036902404064581553
-0.5339366664237204;0.0028799020358960935;0.003701018770041349
-0.5338214075642658;0.002888453827700077;0.003711826231722794
-0.5337061487048111;0.0028970291593501765;0.0037226628625746197
-0.5335908898453564;0.002905628089737314;0.0037335287338202084
-0.5334756309859018;0.0029142506778818164;0.003744423916834413
-0.5333603721264472;0.0029228969829337087;0.0037553484831438916
-0.5332451132669924;0.0029315670641729126;0.0037663025044273263
-0.5331298544075378;0.0029402609810094504;0.0037772860525156415
-0.5330145955480832;0.002948978792983734;0.0037882991993923344
-0.5328993366886285;0.0029577205597667825;0.003799342017193715
-0.5327840778291738;0.002966486341160429;0.00381041457820913
-0.5326688189697192;0.0029752761970975733;0.0038215169548812475
-0.5325535601102644;0.0029840901876424485;0.0038326492198063546
-0.5324383012508098;0.0029929283729907773;0.003843811445734524
-0.5323230423913552;0.0030017908134700945;0.0038550037055699797
-0.5322077835319006;0.0030106775695399315;0.0038662260723712977
-0.5320925246724458;0.0030195887017920716;0.0038774786193516903
-0.5319772658129912;0.003028524270950752;0.0038887614198792244
-0.5318620069535366;0.0030374843378729566;0.0039000745474771564
-0.5317467480940818;0.0030464689635486208;0.003911418075824152
-0.5316314892346272;0.003055478209100848;0.003922792078754528
-0.5315162303751726;0.003064512135786185;0.003934196630258554
-0.5314009715157179;0.0030735708049948614;0.003945631804482728
-0.5312857126562632;0.003082654278250964;0.003957097675729955
-0.5311704537968086;0.0030917626172127623;0.00396859431845992
-0.5310551949373539;0.003100895883672903;0.0039801218072892984
-0.5309399360778992;0.003110054139558614;0.0039916802169919765
-0.5308246772184446;0.0031192374469320196;0.004003269622499414
-0.5307094183589899;0.0031284458679903386;0.004014890098900851
-0.5305941594995353;0.0031376794650660937;0.004026541721443543
-0.5304789006400806;0.0031469383006274046;0.004038224565533086
-0.5303636417806259;0.0031562224372782247;0.004049938706733682
-0.5302483829211713;0.003165531937758514;0.004061684220768322
-0.5301331240617166;0.0031748668649445744;0.0040734611835191665
-0.5300178652022619;0.0031842272818492336;0.004085269671027743
-0.5299026063428073;0.0031936132516220675;0.004097109759495187
-0.5297873474833527;0.003203024837549714;0.004108981525282602
-0.5296720886238979;0.003212462103056051;0.004120885044911249
-0.5295568297644433;0.0032219251117024507;0.00413282039506282
-0.5294415709049887;0.003231413927188046;0.004144787652579748
-0.5293263120455339;0.003240928613349961;0.0041567868944654505
-0.5292110531860793;0.0032504692341635173;0.00416881819788456
-0.5290957943266247;0.003260035853742542;0.004180881640163264
-0.5289805354671699;0.003269628536339585;0.004192977298789553
-0.5288652766077153;0.0032792473463461105;0.004205105251413412
-0.5287500177482607;0.0032888923482928276;0.004217265575847205
-0.528634758888806;0.00329856360684989;0.004229458350065894
-0.5285195000293513;0.003308261186827114;0.004241683652207263
-0.5284042411698967;0.003317985153174281;0.004253941560572268
-0.528288982310442;0.0033277355709813495;0.004266232153625271
-0.5281737234509873;0.003337512505478683;0.004278555509994275
-0.5280584645915327;0.0033473160220373476;0.004290911708471273
-0.5279432057320781;0.0033571461861692966;0.004303300828012435
-0.5278279468726234;0.0033670030635276787;0.0043157229477384625
-0.5277126880131687;0.0033768867199070233;0.004328178146934777
-0.527597429153714;0.0033867972212435326;0.0043406665050518545
-0.5274821702942594;0.003396734633615295;0.004353188101705453
-0.5273669114348047;0.0034066990232425685;0.004365743016676931
-0.5272516525753501;0.0034166904564879997;0.004378331329913485
-0.5271363937158954;0.003426708999856892;0.004390953121528446
-0.5270211348564408;0.0034367547199974;0.0044036084718014875
-0.5269058759969861;0.003446827683700865;0.004416297461179009
-0.5267906171375314;0.0034569279579020067;0.004429020170274333
-0.5266753582780768;0.003467055609679159;0.004441776679867972
-0.5265600994186221;0.0034772107062545628;0.004454567070907948
-0.5264448405591674;0.00348739331499461;0.004467391424510067
-0.5263295816997128;0.0034976035034100265;0.004480249821958103
-0.5262143228402582;0.003507841339156219;0.004493142344704204
-0.5260990639808034;0.003518106890033474;0.004506069074369096
-0.5259838051213488;0.003528400223987184;0.004519030092742327
-0.5258685462618942;0.0035387214091081552;0.004532025481782623
-0.5257532874024394;0.0035490705136328265;0.004545055323618112
-0.5256380285429848;0.0035594476059435023;0.004558119700546586
-0.5255227696835302;0.0035698527545686503;0.004571218695035834
-0.5254075108240754;0.0035802860281831327;0.004584352389723886
-0.5252922519646208;0.0035907474956084103;0.004597520867419239
-0.5251769931051662;0.0036012372258128846;0.004610724211101243
-0.5250617342457115;0.0036117552879120977;0.004623962503920313
-0.5249464753862568;0.003622301751168958;0.004637235829198167
-0.5248312165268022;0.0036328766849940504;0.004650544270428186
-0.5247159576673475;0.0036434801589458774;0.004663887911275669
-0.5246006988078928;0.0036541122427310724;0.004677266835578062
-0.5244854399484382;0.0036647730062046883;0.004690681127345281
-0.5243701810889835;0.0036754625193704646;0.004704130870760012
-0.5242549222295289;0.0036861808523810267;0.004717616150177908
-0.5241396633700742;0.0036969280755382032;0.004731137050127962
-0.5240244045106195;0.003707704259293248;0.004744693655312738
-0.5239091456511649;0.003718509474247079;0.004758286050608626
-0.5237938867917102;0.003729343791150584;0.004771914321066194
-0.5236786279322555;0.0037402072809048286;0.004785578551910404
-0.5235633690728009;0.003751100014561319;0.0047992788285409005
-0.5234481102133463;0.0037620220633222882;0.00481301523653233
-0.5233328513538915;0.0037729734985409405;0.004826787861634607
-0.5232175924944369;0.003783954391721673;0.004840596789773151
-0.5231023336349823;0.0037949648145203666;0.00485444210704921
-0.5229870747755276;0.0038060048387446596;0.004868323899740165
-0.5228718159160729;0.0038170745363541626;0.004882242254299753
-0.5227565570566183;0.0038281739794607246;0.004896197257358367
-0.5226412981971635;0.003839303240328739;0.004910188995723392
-0.5225260393377089;0.003850462391375311;0.004924217556379378
-0.5224107804782543;0.0038616515051706243;0.004938283026488459
-0.5222955216187997;0.0038728706544381023;0.004952385493390505
-0.5221802627593449;0.0038841199120547465;0.00496652504460352
-0.5220650038998903;0.0038953993510513233;0.004980701767823819
-0.5219497450404357;0.003906709044612682;0.004994915750926398
-0.5218344861809809;0.003918049066077993;0.0050091670819651804
-0.5217192273215263;0.003929419488940981;0.005023455849173278
-0.5216039684620717;0.003940820386850239;0.005037782140963329
-0.521488709602617;0.0039522518336094535;0.0050521460459277525
-0.5213734507431623;0.003963713903177661;0.005066547652839022
-0.5212581918837077;0.003975206669669529;0.0050809870506499715
-0.521142933024253;0.0039867302073556205;0.0050954643284940905
